INSEE_COM;Annee;NbMaisonsVendues;NbAppartsVendus;PrixMoyen;Prixm2Moyen;SurfaceMoy;;PrixMoyenGen
56086;2021;5;0;321600,00;4869,20;65,80;;
56087;2018;19;5;439209,00;4624,04;88,21;;
56087;2019;16;2;539410,56;4231,17;118,22;;
56087;2020;9;4;480976,90;5943,92;76,77;;
56087;2021;19;3;482015,50;5736,18;91,23;;
56088;2018;10;0;254250,00;3859,10;67,50;;
56088;2019;8;0;260937,50;3994,25;68,75;;
56088;2020;9;0;355374,80;3927,67;101,33;;
56088;2021;7;0;401285,70;4653,29;91,57;;
56089;2018;25;0;153907,90;1388,16;108,32;;
56089;2019;27;0;133571,30;1288,30;102,96;;
56089;2020;43;0;125949,80;1229,61;103,95;;
56089;2021;47;0;170692,00;1594,04;108,70;;
56090;2018;69;7;141239,50;1530,28;94,22;;
56090;2019;78;5;152001,93;1637,40;95,90;;
56090;2020;86;2;173781,00;1703,96;102,28;;
56090;2021;89;9;190450,60;1970,79;99,05;;
56091;2018;34;1;104454,10;1188,89;89,66;;
56091;2019;40;3;143794,88;1398,33;103,19;;
56091;2020;44;2;133553,50;1361,11;102,43;;
56091;2021;37;4;139486,50;1479,71;95,00;;
56092;2018;10;0;93396,90;1096,00;98,70;;
56092;2019;13;0;97107,69;1073,77;85,15;;
56092;2020;6;0;73666,67;848,17;86,50;;
56092;2021;10;0;95150,00;1106,40;93,70;;
56093;2018;10;0;114150,00;1145,00;103,40;;
56093;2019;10;0;115995,00;1132,00;104,60;;
56093;2020;10;0;101137,00;1004,50;99,30;;
56093;2021;17;0;150283,80;1482,59;106,00;;
56094;2018;59;4;206245,00;1834,83;112,16;;
56094;2019;66;7;244225,64;2136,90;119,78;;
56094;2020;72;7;242527,20;2123,28;115,56;;
56094;2021;60;10;282699,10;2454,61;116,63;;
56096;2018;10;0;198020,00;2118,40;104,80;;
56096;2019;11;0;233505,45;2393,27;103,27;;
56096;2020;8;0;207250,00;2217,88;99,00;;
56096;2021;7;2;248277,80;2443,56;103,44;;
56097;2018;50;3;169742,10;1776,19;98,30;;
56097;2019;41;4;166840,42;1825,20;92,22;;
56097;2020;35;8;183622,90;1857,63;101,44;;
56097;2021;39;9;221779,10;2247,38;101,31;;
56098;2018;212;78;152661,60;1748,23;88,85;;
56098;2019;230;82;148695,21;1730,74;87,55;;
56098;2020;250;96;169643,40;1954,62;88,94;;
56098;2021;198;103;185523,60;2111,41;88,62;;
56099;2018;14;0;59042,86;684,86;93,93;;
56099;2019;9;0;65500,00;766,33;84,89;;
56099;2020;13;0;75021,08;894,46;88,23;;
56099;2021;13;0;159931,50;1527,77;136,38;;
56100;2018;23;0;81600,43;944,04;92,04;;
56100;2019;40;0;91217,25;1173,43;91,00;;
56100;2020;49;1;81244,58;985,78;86,12;;
56100;2021;63;1;110343,60;1121,55;100,09;;
56101;2018;82;5;149031,00;1515,77;104,61;;
56101;2019;101;17;154013,26;1700,45;93,72;;
56101;2020;91;9;190519,00;1830,69;104,98;;
56101;2021;91;11;205648,10;2112,31;99,41;;
56102;2018;22;0;91774,14;901,59;100,91;;
56102;2019;29;0;94778,62;1048,55;92,72;;
56102;2020;30;0;97924,97;1075,67;92,70;;
56102;2021;28;0;114170,60;1249,86;89,93;;
56103;2018;3;0;87816,67;913,33;83,67;;
56103;2019;7;0;99571,43;1021,29;98,71;;
56103;2020;5;0;144299,20;1163,60;115,60;;
56103;2021;8;0;101421,20;1205,75;88,00;;
56104;2018;6;0;120750,00;1629,83;79,83;;
56104;2019;9;0;136250,00;1561,44;86,33;;
56104;2020;5;0;142000,00;1794,60;89,40;;
56104;2021;9;0;190555,60;1726,89;114,67;;
56105;2018;22;0;75331,82;774,64;99,14;;
56105;2019;28;0;73910,68;884,29;84,07;;
56105;2020;26;0;86509,12;924,92;93,58;;
56105;2021;39;0;110947,90;1199,82;94,49;;
56106;2018;21;4;382324,00;3981,56;92,32;;
56106;2019;22;6;340617,18;4519,14;78,32;;
56106;2020;15;2;427753,80;4146,24;102,00;;
56106;2021;15;2;562882,40;5123,06;116,71;;
56107;2018;87;54;295332,60;3197,92;95,38;;
56107;2019;89;64;335962,43;3554,11;98,59;;
56107;2020;96;50;362994,90;3774,37;100,02;;
56107;2021;77;43;398156,20;4070,36;100,30;;
56108;2018;10;0;185865,00;1441,70;121,90;;
56108;2019;22;0;133890,91;1517,45;90,68;;
56108;2020;10;0;200690,00;1597,20;131,50;;
56108;2021;14;0;167435,70;1930,21;91,93;;
56109;2018;14;0;174316,40;1812,21;97,14;;
56109;2019;17;0;209076,47;1804,94;117,82;;
56109;2020;12;0;152944,80;1799,00;84,25;;
56109;2021;27;0;229895,00;2167,96;108,70;;
56110;2018;14;0;68162,36;776,93;86,93;;
56110;2019;15;0;67033,33;829,20;82,40;;
56110;2020;24;0;87693,75;1005,21;86,29;;
56110;2021;23;0;85789,57;1057,91;80,30;;
56111;2018;21;0;106194,30;1183,43;89,67;;
56111;2019;39;1;151405,68;1358,83;110,98;;
56111;2020;37;1;134206,90;1395,68;96,47;;
56111;2021;42;0;150819,30;1741,14;86,19;;
56112;2018;13;0;105037,20;978,46;106,00;;
56112;2019;13;0;115119,23;1226,85;95,38;;
56112;2020;12;0;98021,83;1150,67;90,50;;
56112;2021;24;0;128438,90;1408,54;92,75;;
56113;2018;8;0;88000,00;1218,88;90,50;;
56113;2019;10;0;91020,00;982,40;94,90;;
56113;2020;21;0;97796,67;1061,24;91,38;;
56113;2021;18;0;117861,10;1112,44;105,17;;
56114;2018;33;1;260608,60;3225,06;93,62;;
56114;2019;31;0;247661,29;3636,32;71,84;;
56114;2020;37;1;278484,90;3949,16;72,42;;
56114;2021;15;0;278543,30;3905,20;72,47;;
56115;2018;24;0;191208,30;1770,25;108,75;;
56115;2019;18;0;212388,89;1917,89;114,72;;
56115;2020;20;0;249504,70;2054,40;120,70;;
56115;2021;23;0;252937,60;2138,30;117,09;;
56116;2018;24;9;259321,20;3745,64;71,21;;
56116;2019;34;5;318883,33;3465,90;95,23;;
56116;2020;37;6;382121,00;4459,65;85,21;;
56116;2021;29;5;497225,60;5047,53;99,71;;
56117;2018;47;10;126564,50;1348,05;96,91;;
56117;2019;56;20;120762,03;1462,54;84,67;;
56117;2020;52;21;134316,90;1564,96;87,60;;
56117;2021;68;11;171148,40;1875,19;93,97;;
56118;2018;71;17;175120,00;2036,93;88,49;;
56118;2019;79;25;172652,60;2129,39;83,45;;
56118;2020;58;18;191789,30;2479,99;78,51;;
56118;2021;48;8;252797,10;2968,55;86,07;;
56119;2018;41;0;272799,70;2336,05;120,12;;
56119;2019;42;1;263422,09;2288,23;117,95;;
56119;2020;46;0;262013,80;2592,26;111,80;;
56119;2021;33;0;296999,80;2900,42;105,33;;
56120;2018;16;0;188375,00;2168,75;90,75;;
56120;2019;17;0;185813,35;1793,88;103,12;;
56120;2020;26;0;216016,80;2164,35;105,42;;
56120;2021;24;0;224643,90;1953,92;115,67;;
56121;2018;355;674;138605,20;1790,88;77,27;;
56121;2019;368;806;137586,71;1824,92;75,15;;
56121;2020;328;742;156587,80;2053,57;76,31;;
56121;2021;343;821;173942,60;2368,55;73,88;;
56122;2018;17;0;86311,65;1019,71;87,47;;
56122;2019;33;0;128129,30;1323,52;97,45;;
56122;2020;23;0;142031,30;1250,17;115,30;;
56122;2021;26;0;124332,70;1292,04;96,42;;
56123;2018;14;0;122103,60;1448,07;93,43;;
56123;2019;25;0;137948,40;1339,72;109,12;;
56123;2020;19;0;128697,80;1320,42;98,42;;
56123;2021;51;1;163925,40;1766,00;98,12;;
56124;2018;25;9;140023,70;1476,94;95,65;;
56124;2019;22;9;112210,00;1450,00;81,74;;
56124;2020;37;8;136220,90;1504,96;89,98;;
56124;2021;22;4;162772,70;1770,15;95,27;;
56125;2018;14;0;136995,70;1155,86;127,00;;
56125;2019;18;0;132116,39;1311,78;100,94;;
56125;2020;23;1;163043,80;1454,42;115,17;;
56125;2021;31;0;146312,30;1483,81;102,23;;
56126;2018;28;0;151375,80;1630,07;100,50;;
56126;2019;39;0;180266,67;1892,77;100,90;;
56126;2020;39;0;170701,10;1739,69;97,69;;
56126;2021;41;0;169525,40;1966,34;88,76;;
56127;2018;40;0;82832,65;926,63;89,78;;
56127;2019;39;4;91467,63;1046,95;91,65;;
56127;2020;49;1;105171,30;1224,82;91,50;;
56127;2021;60;2;113028,30;1218,92;94,84;;
56128;2018;21;0;109233,30;1076,91;97,90;;
56128;2019;30;0;107950,00;1290,07;85,00;;
56128;2020;21;0;145776,20;1491,71;102,57;;
56128;2021;30;0;87932,83;1227,73;77,53;;
56129;2018;22;0;77958,05;854,05;91,23;;
56129;2019;23;0;88997,61;998,00;87,39;;
56129;2020;25;0;90530,04;1019,28;93,52;;
56129;2021;30;0;109925,70;1083,37;104,77;;
56130;2018;33;0;213468,30;1949,39;109,30;;
56130;2019;23;0;200697,83;1830,57;110,09;;
56130;2020;40;0;231389,10;2267,68;104,48;;
56130;2021;42;0;248094,50;2461,57;102,79;;
56131;2018;14;0;125814,30;1206,79;107,29;;
56131;2019;39;0;123664,10;1297,92;96,74;;
56131;2020;21;0;79890,48;956,00;94,00;;
56131;2021;34;0;131102,40;1448,77;91,41;;
56132;2018;36;3;192150,00;2077,31;97,33;;
56132;2019;23;0;192560,52;2014,26;98,22;;
56132;2020;26;1;275809,90;2378,56;114,93;;
56132;2021;23;1;258063,80;2689,75;100,71;;
56133;2018;11;0;147318,20;1339,36;111,45;;
56133;2019;11;0;147347,55;1455,36;101,91;;
56133;2020;13;0;140938,50;1451,69;98,92;;
56133;2021;4;0;204250,00;1742,00;118,50;;
56134;2018;17;0;74173,53;746,35;97,76;;
56134;2019;22;0;89021,59;827,86;106,95;;
56134;2020;20;0;97768,40;950,50;109,95;;
56134;2021;31;0;102585,20;953,26;106,87;;
56135;2018;21;0;141861,40;1438,62;97,24;;
56135;2019;16;0;137038,13;1289,31;106,88;;
56135;2020;24;1;127923,20;1519,68;86,32;;
56135;2021;17;0;144815,80;1580,53;91,59;;
56136;2018;6;0;96583,33;1195,67;84,33;;
56136;2019;7;0;125485,71;1093,14;113,86;;
56136;2020;10;0;126324,00;1192,60;107,40;;
56136;2021;10;0;107815,00;1436,70;89,00;;
56137;2018;45;1;204837,90;1798,17;113,74;;
56137;2019;47;4;212493,41;1909,55;110,69;;
56137;2020;36;1;230156,60;2146,57;111,62;;
56137;2021;40;0;265569,90;2319,63;114,10;;
56139;2018;4;0;114250,00;1133,75;92,50;;
56139;2019;4;0;100000,00;960,25;105,25;;
56139;2020;1;0;157000,00;1744,00;90,00;;
56139;2021;2;0;221000,00;1959,50;115,00;;
56140;2018;41;0;118968,50;1208,17;97,85;;
56140;2019;41;0;125970,51;1272,00;102,85;;
56140;2020;51;1;136758,10;1409,56;100,08;;
56140;2021;50;1;148849,50;1443,75;104,57;;
56141;2018;17;0;162069,40;1566,35;107,12;;
56141;2019;32;0;151029,59;1567,97;105,66;;
56141;2020;29;0;167698,10;1548,21;109,66;;
56141;2021;35;0;186122,50;1731,63;111,23;;
56143;2018;59;5;180792,70;1873,84;95,39;;
56143;2019;94;7;203554,81;2001,24;103,95;;
56143;2020;72;7;225098,10;2219,01;104,47;;
56143;2021;65;4;243301,80;2376,20;105,16;;
56144;2018;50;0;96494,00;1137,62;87,50;;
56144;2019;53;0;96992,45;1083,13;88,30;;
56144;2020;49;0;119600,00;1303,31;95,78;;
56144;2021;67;1;116468,60;1235,84;94,43;;
56145;2018;16;0;67818,69;937,19;76,38;;
56145;2019;20;0;108979,50;970,00;105,00;;
56145;2020;16;0;120874,40;1158,00;100,63;;
56145;2021;17;0;94072,47;1438,47;73,12;;
56146;2018;10;0;87286,20;926,10;102,90;;
56146;2019;12;0;80464,75;952,00;84,00;;
56146;2020;25;0;134461,40;1161,88;121,04;;
56146;2021;22;0;135012,50;1429,77;97,09;;
56147;2018;72;0;162677,10;1628,13;105,50;;
56147;2019;60;0;195587,50;1815,07;107,38;;
56147;2020;64;0;169730,40;1711,73;103,83;;
56147;2021;93;1;211944,10;2015,19;105,49;;
56148;2018;21;0;219436,90;2250,24;109,24;;
56148;2019;15;0;287230,00;2589,60;99,73;;
56148;2020;18;0;229667,10;2244,22;104,44;;
56148;2021;16;0;255464,10;2363,44;109,63;;
56149;2018;27;0;158160,40;1683,82;97,48;;
56149;2019;34;0;155220,00;1544,15;104,41;;
56149;2020;34;0;195241,10;1749,38;117,94;;
56149;2021;30;0;186671,20;2190,27;89,47;;
56151;2018;27;0;108842,20;1145,04;96,74;;
56151;2019;51;0;126369,75;1279,55;102,80;;
56151;2020;49;0;155358,20;1469,29;106,55;;
56151;2021;70;0;124149,60;1252,80;98,79;;
56152;2018;38;22;225405,20;3084,62;77,37;;
56152;2019;47;21;215776,51;2980,06;74,40;;
56152;2020;45;25;259400,90;3395,40;79,34;;
56152;2021;51;18;311290,00;3801,97;83,87;;
56153;2018;31;1;121501,80;1412,97;88,34;;
56153;2019;45;2;163291,60;1466,60;111,98;;
56153;2020;39;2;153216,70;1519,61;100,34;;
56153;2021;47;1;175611,20;1677,35;103,19;;
56154;2018;30;0;102137,50;1118,73;90,93;;
56154;2019;28;1;112584,34;1199,55;88,07;;
56154;2020;31;0;113521,80;1209,55;91,52;;
56154;2021;31;0;126068,20;1449,58;89,39;;
56155;2018;80;7;185900,10;2693,64;74,24;;
56155;2019;91;10;193579,50;2761,58;74,24;;
56155;2020;99;8;223811,60;2868,18;79,93;;
56155;2021;79;9;263920,70;3488,52;82,40;;
56156;2018;4;0;66125,00;839,75;76,50;;
56156;2019;6;0;71550,00;829,17;85,83;;
56156;2020;6;0;121865,80;1266,00;91,33;;
56156;2021;14;0;98500,00;1132,57;91,57;;
56157;2018;29;0;202358,00;1617,86;122,59;;
56157;2019;29;0;215644,31;1669,66;119,17;;
56157;2020;33;0;173769,50;1626,58;110,91;;
56157;2021;25;0;196580,40;1760,08;113,36;;
56158;2018;36;37;183351,90;2206,11;84,04;;
56158;2019;46;31;202973,05;2345,43;85,14;;
56158;2020;62;40;216582,40;2606,88;84,93;;
56158;2021;59;53;247213,40;2843,09;88,73;;
56159;2018;16;0;120590,60;1156,75;99,94;;
56159;2019;14;0;130966,07;1158,64;120,50;;
56159;2020;25;0;151043,10;1498,00;104,40;;
56159;2021;28;0;167852,60;1801,61;95,64;;
56160;2018;13;0;89052,15;979,62;99,08;;
56160;2019;13;0;113349,15;1349,15;92,23;;
56160;2020;28;0;102312,50;1177,43;94,04;;
56160;2021;14;0;106835,70;1210,21;92,50;;
56161;2018;40;10;222948,80;2252,30;100,06;;
56161;2019;51;16;224345,27;2313,72;100,34;;
56161;2020;39;8;251308,60;2579,06;99,70;;
56161;2021;38;18;266135,10;3132,77;89,07;;
56162;2018;194;59;249060,40;2567,53;100,39;;
56162;2019;221;59;270191,55;2852,09;98,42;;
56162;2020;202;70;274604,50;2950,56;96,92;;
56162;2021;193;50;325498,70;3344,79;101,09;;
56163;2018;26;0;110092,70;1198,39;97,38;;
56163;2019;25;0;103202,64;1019,56;108,20;;
56163;2020;27;0;91905,37;955,70;96,22;;
56163;2021;25;0;107120,80;1197,36;89,92;;
56164;2018;67;15;254004,10;2336,42;109,63;;
56164;2019;92;28;267750,53;2538,76;105,33;;
56164;2020;78;30;255048,80;2565,60;100,68;;
56164;2021;68;29;280994,90;2976,51;96,31;;
56165;2018;102;43;116565,90;1436,06;83,07;;
56165;2019;137;37;143982,70;1598,74;92,19;;
56165;2020;93;48;146205,80;1701,70;86,25;;
56165;2021;100;35;153495,40;1731,01;90,47;;
56166;2018;55;2;145523,40;1373,12;108,07;;
56166;2019;41;3;149140,91;1609,32;91,61;;
56166;2020;64;4;183970,80;1702,13;113,40;;
56166;2021;53;4;177609,60;1896,00;99,82;;
56167;2018;34;0;263309,70;2312,65;114,74;;
56167;2019;22;1;245475,39;2327,22;107,74;;
56167;2020;20;3;245285,70;2583,30;100,22;;
56167;2021;34;1;330778,20;2998,97;111,77;;
56168;2018;33;1;266502,30;2480,29;109,21;;
56168;2019;30;4;288494,65;2820,94;102,56;;
56168;2020;34;7;309833,00;2920,27;105,54;;
56168;2021;32;3;325549,30;3692,34;95,60;;
56169;2018;56;11;212416,60;2198,58;101,64;;
56169;2019;79;7;242025,58;2344,79;103,97;;
56169;2020;72;11;260311,70;2778,37;98,20;;
56169;2021;84;12;301139,90;2945,80;103,25;;
56170;2018;19;0;68110,53;697,37;93,95;;
56170;2019;15;0;90534,33;1097,73;80,93;;
56170;2020;30;0;129822,70;1429,53;99,63;;
56170;2021;42;0;92162,02;1116,69;82,83;;
56171;2018;22;0;112602,30;1269,14;91,73;;
56171;2019;32;0;138544,69;1576,22;97,69;;
56171;2020;29;0;159126,90;1434,76;112,28;;
56171;2021;34;0;165095,40;1672,71;99,53;;
56172;2018;30;0;136055,00;1273,03;106,07;;
56172;2019;44;0;131027,27;1314,30;99,18;;
56172;2020;50;0;144716,00;1430,80;100,80;;
56172;2021;34;0;145227,90;1535,79;97,24;;
56173;2018;53;0;115855,50;1230,49;95,94;;
56173;2019;74;0;117625,24;1247,38;100,53;;
56173;2020;79;1;113276,70;1309,13;88,98;;
56173;2021;98;0;130466,20;1412,06;92,57;;
56174;2018;32;0;145912,50;1364,63;110,88;;
56174;2019;32;0;135301,78;1495,53;95,88;;
56174;2020;32;0;176539,70;1740,03;107,56;;
56174;2021;35;0;185073,40;1931,29;100,17;;
56175;2018;44;1;202862,40;1876,04;110,20;;
56175;2019;45;4;208860,92;2035,22;105,27;;
56175;2020;36;3;229871,00;2370,69;98,44;;
56175;2021;57;2;282229,10;2409,49;120,05;;
56176;2018;55;23;181586,40;2026,37;90,10;;
56176;2019;83;30;190631,71;2216,59;91,25;;
56176;2020;59;22;248246,60;2495,09;98,33;;
56176;2021;64;21;237357,40;2681,46;91,31;;
56177;2018;103;7;164646,10;1699,40;101,98;;
56177;2019;127;23;173981,36;1806,33;96,43;;
56177;2020;104;10;202494,50;1999,03;102,47;;
56177;2021;98;15;215027,60;2223,12;96,74;;
56178;2018;128;65;105033,50;1312,30;81,19;;
56178;2019;157;112;105208,10;1274,68;82,94;;
56178;2020;150;100;106484,80;1363,37;80,17;;
56178;2021;186;106;125064,70;1514,10;85,00;;
56179;2018;38;15;157537,20;1650,81;96,89;;
56179;2019;40;3;179208,84;1844,60;102,40;;
56179;2020;35;1;205183,30;2011,42;107,03;;
56179;2021;44;8;219001,90;2122,83;105,87;;
56180;2018;9;0;88365,56;918,11;97,11;;
56180;2019;9;0;81888,89;990,11;79,89;;
56180;2020;13;0;128887,40;1207,39;106,46;;
56180;2021;7;0;106885,70;1219,29;85,57;;
56181;2018;38;12;197484,00;2176,18;91,10;;
56181;2019;43;17;209377,17;2364,65;89,87;;
56181;2020;40;24;221935,30;2880,36;77,09;;
56181;2021;27;18;251521,00;3283,40;79,27;;
56182;2018;19;0;86713,95;1076,84;86,37;;
56182;2019;20;0;84549,95;940,00;87,70;;
56182;2020;27;0;121808,40;1235,70;91,30;;
56182;2021;22;0;117154,50;1493,55;75,95;;
56184;2018;96;9;153410,70;1588,02;99,34;;
56184;2019;89;12;161600,94;1733,83;96,70;;
56184;2020;96;19;163924,50;1833,05;94,56;;
56184;2021;109;18;207686,00;2098,61;99,76;;
56185;2018;101;11;195029,30;1867,42;104,80;;
56185;2019;101;1;204553,92;1962,64;107,12;;
56185;2020;109;6;219467,90;2128,84;104,43;;
56185;2021;101;5;275656,70;2532,37;111,39;;
56186;2018;98;124;240162,30;3744,89;67,91;;
56186;2019;110;157;248434,18;4007,01;65,87;;
56186;2020;86;135;237635,60;4145,42;61,36;;
56186;2021;101;141;306232,30;4545,39;70,21;;
56188;2018;29;0;107716,30;1224,55;89,48;;
56188;2019;26;0;122157,69;1252,31;92,04;;
56188;2020;31;0;135472,60;1621,58;89,16;;
56188;2021;22;0;128234,30;1280,86;104,95;;
56189;2018;8;0;110062,50;1072,75;105,13;;
56189;2019;14;0;95567,86;885,00;106,64;;
56189;2020;10;0;84424,10;1180,90;74,80;;
56189;2021;13;0;141605,40;1207,46;127,69;;
56190;2018;20;0;99159,25;1128,75;92,75;;
56190;2019;21;1;111568,18;1186,95;97,36;;
56190;2020;21;0;99129,52;1037,67;94,00;;
56190;2021;29;0;137212,90;1392,35;97,93;;
56191;2018;6;0;72297,33;1007,00;74,50;;
56191;2019;14;0;96553,57;1077,21;88,93;;
56191;2020;9;0;104814,40;955,11;111,89;;
56191;2021;8;0;116686,80;1299,13;88,13;;
56193;2018;74;0;226645,10;2026,04;110,04;;
56193;2019;82;1;187718,24;1969,86;96,11;;
56193;2020;91;0;201950,00;2250,50;93,63;;
56193;2021;81;2;233348,40;2494,70;96,43;;
56194;2018;29;0;102288,40;1034,38;97,28;;
56194;2019;32;0;119796,84;1303,34;95,13;;
56194;2020;37;1;106596,60;1193,55;86,79;;
56194;2021;37;0;147804,40;1454,30;103,92;;
56195;2018;9;11;125900,00;1681,20;71,90;;
56195;2019;12;13;137676,00;1810,40;78,80;;
56195;2020;3;15;104355,60;2368,11;44,72;;
56195;2021;14;15;166703,20;2613,41;70,66;;
56196;2018;7;0;123764,30;1229,29;105,71;;
56196;2019;19;2;140145,24;1464,62;94,57;;
56196;2020;10;4;124809,60;1595,43;82,21;;
56196;2021;12;10;164426,60;1934,32;81,68;;
56197;2018;28;0;128890,50;1361,00;92,14;;
56197;2019;31;0;106576,77;1274,45;82,61;;
56197;2020;36;1;134843,10;1685,46;91,46;;
56197;2021;41;0;154444,20;1606,10;96,37;;
56198;2018;34;0;92588,24;999,44;92,41;;
56198;2019;16;0;81287,50;898,63;89,44;;
56198;2020;25;1;111824,40;1077,54;111,23;;
56198;2021;21;0;126072,10;1214,38;112,43;;
56199;2018;5;0;89200,00;1129,00;73,80;;
56199;2019;16;0;75161,88;849,50;85,81;;
56199;2020;12;0;77389,17;886,67;90,67;;
56199;2021;23;1;95130,21;1061,83;92,17;;
56200;2018;13;0;121106,90;1197,46;106,92;;
56200;2019;23;0;111760,00;1069,00;105,09;;
56200;2020;21;0;97589,90;1010,62;94,71;;
56200;2021;21;0;120678,50;1257,81;94,76;;
56201;2018;16;0;80125,00;837,44;99,19;;
56201;2019;13;0;85880,38;1013,23;92,54;;
56201;2020;10;0;116400,00;967,50;115,80;;
56201;2021;18;0;92855,44;1262,00;82,89;;
56202;2018;7;0;71285,71;787,71;92,86;;
56202;2019;9;0;98785,56;1147,33;86,67;;
56202;2020;8;0;123254,40;1247,88;103,13;;
56202;2021;2;0;147500,00;1594,00;92,50;;
56203;2018;19;0;97746,32;1243,58;80,32;;
56203;2019;16;0;114329,50;1259,81;94,13;;
56203;2020;17;0;103547,10;1107,77;93,06;;
56203;2021;16;1;124852,90;1350,82;90,82;;
56204;2018;4;0;106875,00;852,25;128,75;;
56204;2019;10;0;99326,60;1243,50;86,60;;
56204;2020;6;0;124916,70;1211,33;106,50;;
56204;2021;11;0;127647,30;1400,46;108,27;;
56205;2018;13;0;255538,50;2210,39;118,46;;
56205;2019;18;0;289423,33;3281,33;93,61;;
56205;2020;19;0;415275,50;3653,42;114,74;;
56205;2021;14;1;497040,90;4428,00;113,40;;
56206;2018;105;36;231969,40;2404,59;96,62;;
56206;2019;112;31;240517,64;2397,86;101,42;;
56206;2020;130;36;247252,00;2525,99;100,48;;
56206;2021;102;45;285387,00;2786,01;103,68;;
56207;2018;14;0;109211,60;1111,71;99,14;;
56207;2019;21;0;133856,67;1340,81;102,86;;
56207;2020;18;0;120948,30;1244,89;95,22;;
56207;2021;26;0;157560,40;1577,39;106,50;;
56208;2018;8;0;99712,50;1106,88;87,13;;
56208;2019;6;0;60166,67;971,33;78,83;;
56208;2020;3;0;123333,30;1139,00;100,00;;
56208;2021;7;0;71428,57;1187,86;73,86;;
56209;2018;3;0;151480,00;1291,67;119,33;;
56209;2019;3;0;134166,67;1337,00;99,33;;
56209;2020;3;0;68666,67;1023,00;67,00;;
56209;2021;5;0;73300,00;899,40;76,60;;
56210;2018;2;0;53750,00;854,50;65,50;;
56210;2019;12;0;100854,17;800,33;121,25;;
56210;2020;15;0;81520,00;900,33;93,73;;
56210;2021;10;1;119636,40;1144,09;104,91;;
56211;2018;9;0;72355,56;866,11;83,11;;
56211;2019;15;0;110077,33;1067,33;102,13;;
56211;2020;18;0;126280,60;1259,72;98,72;;
56211;2021;12;0;87984,17;1075,33;77,50;;
56212;2018;29;0;116882,80;1356,86;84,93;;
56212;2019;36;0;113716,67;1239,97;92,36;;
56212;2020;37;0;139083,20;1579,03;94,68;;
56212;2021;39;0;177741,40;1652,36;106,26;;
56213;2018;6;0;76416,67;1047,83;76,33;;
56213;2019;4;0;138000,00;1239,50;110,50;;
56213;2020;9;0;139913,20;1120,11;123,44;;
56213;2021;11;0;134237,70;1302,55;100,00;;
56214;2018;67;5;328133,30;3330,08;106,58;;
56214;2019;73;6;304747,20;3436,32;92,39;;
56214;2020;73;12;294701,40;3567,35;88,16;;
56214;2021;75;7;381921,60;4058,05;96,89;;
56215;2018;10;0;108780,00;1158,70;89,50;;
56215;2019;10;0;114270,00;1343,70;87,30;;
56215;2020;21;0;131591,50;1263,86;109,81;;
56215;2021;20;0;132936,00;1283,25;103,05;;
56216;2018;8;0;98441,88;898,88;110,63;;
56216;2019;4;0;93750,00;1192,75;70,75;;
56216;2020;7;0;74998,57;903,71;90,29;;
56216;2021;11;0;91750,45;1157,18;82,73;;
56218;2018;16;0;96218,75;1213,31;74,69;;
56218;2019;18;0;107401,11;1329,06;85,11;;
56218;2020;19;0;116530,00;1375,68;85,05;;
56218;2021;19;0;131060,20;1475,58;89,00;;
56219;2018;16;0;129309,50;1390,25;92,38;;
56219;2019;24;0;164252,50;1511,54;110,88;;
56219;2020;19;0;196555,30;1978,05;105,00;;
56219;2021;14;0;133795,20;1677,86;81,86;;
56220;2018;18;0;232097,20;2225,56;105,56;;
56220;2019;18;0;228222,22;2243,50;108,33;;
56220;2020;19;0;269407,10;2342,37;116,21;;
56220;2021;14;0;250664,30;3408,07;78,07;;
56221;2018;17;0;83700,41;961,29;86,94;;
56221;2019;25;0;94022,80;1051,56;87,68;;
56221;2020;17;0;109500,00;1225,94;86,71;;
56221;2021;24;0;106405,90;1387,13;77,17;;
56222;2018;20;3;131360,10;1379,39;96,26;;
56222;2019;34;1;143419,94;1519,23;95,63;;
56222;2020;33;5;151808,60;1375,05;108,97;;
56222;2021;39;4;175277,40;1958,54;96,49;;
56223;2018;14;0;126747,90;1187,21;96,71;;
56223;2019;21;0;166983,81;1446,81;115,76;;
56223;2020;30;0;112872,20;1266,40;91,17;;
56223;2021;28;0;164240,60;1527,96;105,04;;
56224;2018;5;0;161400,00;1584,60;110,80;;
56224;2019;2;0;90000,00;1150,00;77,50;;
56224;2020;6;0;151770,80;1549,17;97,67;;
56224;2021;5;0;164150,00;1527,60;109,00;;
56225;2018;2;0;19350,00;524,00;37,00;;
56225;2019;2;0;57000,00;584,00;92,00;;
56225;2020;5;0;178210,00;1694,40;105,60;;
56225;2021;4;0;112750,00;965,25;125,50;;
56226;2018;9;0;143046,70;1338,33;102,56;;
56226;2019;10;0;91551,00;998,40;91,00;;
56226;2020;9;0;133126,70;1225,89;113,00;;
56226;2021;7;0;192785,70;1552,57;125,14;;
56227;2018;9;0;89802,44;928,33;99,11;;
